#POSX POSY POSZ VELX VELY VELZ ID MASS U RHO HSML 
0.0168138 -0.00988251 -0.0753148 0.0276157 0.039446 0.0148932 356 0.000679348 0.831932 16.7952 0.0787918 
0.0182672 -0.0529348 -0.0780476 -0.00975272 0.0142816 -0.0270817 343 0.000679348 0.867877 12.5712 0.0864184 
0.0161953 -0.0411673 -0.0414553 0.0144681 -0.0088064 -0.0208271 486 0.000679348 0.796299 21.2785 0.0726224 
0.0115151 -0.01853 -0.0410604 -0.012389 -0.0208152 -0.00158089 500 0.000679348 0.651855 27.2299 0.0670843 
0.0415677 -0.0113735 -0.0415677 0.00556734 0.0378132 -0.00556734 501 0.000679348 0.804662 21.6093 0.0722885 
0.0496645 -0.0503187 -0.0496645 -0.00550889 0.00247488 0.00550889 487 0.000679348 0.796282 14.2109 0.0824505 
0.0414553 -0.0411673 -0.0161953 0.0208271 -0.0088064 -0.0144681 639 0.000679348 0.796299 21.2785 0.0726224 
0.0410604 -0.01853 -0.0115151 0.00158089 -0.0208152 0.012389 653 0.000679348 0.651855 27.2299 0.0670843 
0.0146662 -0.00181489 -0.0146662 -0.0022274 -0.206511 0.0022274 652 0.000679348 0.513015 39.3797 0.0591803 
0.0103653 -0.0343152 -0.0103653 -0.00131528 0.0306294 0.00131528 638 0.000679348 0.720992 31.3663 0.0637628 
0.0135992 -0.0724388 -0.0135992 0.000264551 0.0328807 -0.000264551 624 0.000679348 0.836071 16.9281 0.0785787 
0.0535016 -0.077176 -0.0192561 -0.0087773 -0.0194771 0.00349825 625 0.000679348 0.865847 12.5234 0.0865164 
0.038315 -0.0950625 -0.038315 0.0128187 0.0215446 -0.0128187 474 0.000679348 0.905497 10.2764 0.0920459 
0.0192561 -0.077176 -0.0535016 -0.00349825 -0.0194771 0.0087773 473 0.000679348 0.865847 12.5234 0.0865164 
0.0165017 -0.123181 -0.0165017 -0.0125064 0.0343862 0.0125064 611 0.000679348 0.861179 8.43607 0.0987926 
0.0191191 -0.190883 -0.0191191 -0.012925 0.000514811 0.012925 600 0.000679348 0.822606 4.23973 0.124675 
0.0543995 -0.157035 -0.0543995 -0.044489 0.0010249 0.044489 462 0.000679348 0.845511 4.9447 0.118085 
0.055041 -0.157581 -0.055041 -0.0353469 0.019295 0.0353469 451 0.000679348 1.10265 4.89141 0.118946 
0.00156579 -0.1983 -0.0899173 0.00904191 0.0121588 0.0106933 450 0.000679348 0.78494 3.30639 0.13536 
0.103189 -0.169515 -0.100589 -0.22223 0.0316161 -0.0891334 320 0.000679348 0.76908 3.13968 0.137359 
0.100589 -0.169515 -0.103189 0.0891334 0.0316161 0.22223 463 0.000679348 0.76908 3.13968 0.137359 
0.0899173 -0.1983 -0.00156579 -0.0106933 0.0121588 -0.00904191 601 0.000679348 0.78494 3.30639 0.13536 
0.0745452 -0.248152 -0.069565 0.0913082 -0.0297013 0.147882 309 0.000679348 0.748853 2.08007 0.157365 
0.069565 -0.248152 -0.0745452 -0.147882 -0.0297013 -0.0913082 452 0.000679348 0.748853 2.08007 0.157365 
0.0288744 -0.276217 -0.0288744 -0.00838847 -0.00913792 0.00838847 591 0.000679348 0.688621 1.85861 0.164233 
0.00234999 -0.370293 -0.0826425 0.308301 -0.0306866 0.0528261 441 0.000679348 0.44225 0.807557 0.217027 
0.0710994 -0.299138 -0.140559 0.00208996 0.0251698 0.007901 299 0.000679348 0.569734 1.13771 0.19158 
0.0826425 -0.370293 -0.00234999 -0.0528261 -0.0306866 -0.308301 592 0.000679348 0.44225 0.807557 0.217027 
0.140559 -0.299138 -0.0710994 -0.007901 0.0251698 -0.00208996 593 0.000679348 0.569734 1.13771 0.19158 
0.205766 -0.384512 -0.017769 -0.0551035 0.0658556 -0.0360133 759 0.000679348 0.427398 0.503259 0.252719 
0.163008 -0.373535 -0.171711 -0.00283674 0.0439621 0.0855198 300 0.000679348 0.402945 0.492677 0.255804 
0.171711 -0.373535 -0.163008 -0.0855198 0.0439621 0.00283674 443 0.000679348 0.402945 0.492677 0.255804 
0.017769 -0.384512 -0.205766 0.0360133 0.0658556 0.0551035 182 0.000679348 0.427398 0.503259 0.252719 
0.110354 -0.526791 -0.144543 -0.0956464 0.385059 0.125236 435 0.000679348 0.270118 0.181718 0.353111 
0.144543 -0.526791 -0.110354 -0.125236 0.385059 0.0956464 585 0.000679348 0.270118 0.181718 0.353111 
0.0481441 -0.599154 -0.321361 -0.0650274 0.253992 0.146608 177 0.000679348 0.139803 0.0773546 0.473161 
0.321361 -0.599154 -0.0481441 -0.146608 0.253992 0.0650274 444 0.000679348 0.139803 0.0773546 0.473161 
0.372015 -1.07387 -0.222874 0.0234509 -0.0176383 0.00367011 586 0.000679348 0.0471577 0.0103418 0.922966 
0.222874 -1.07387 -0.372015 -0.00367011 -0.0176383 -0.0234509 294 0.000679348 0.0471577 0.0103418 0.922966 
0.330902 -1.73582 -0.330902 0.147687 -0.522687 -0.147687 584 0.000679348 0.0144026 0.00245631 1.49096 
0.578417 -2.31952 -0.578417 0.192829 -0.934153 -0.192829 301 0.000679348 0.00883502 0.000820855 2.14585 
0.360429 -1.33366 -1.0439 0.130876 -0.377292 -0.288508 176 0.000679348 0.0177452 0.00310545 1.38614 
1.11402 -1.36014 -1.11402 0.387611 -0.444876 -0.387611 186 0.000679348 0.0163298 0.00206833 1.57081 
1.0439 -1.33366 -0.360429 0.288508 -0.377292 -0.130876 594 0.000679348 0.0177452 0.00310545 1.38614 
1.77644 -1.77644 -0.308222 0.713324 -0.713325 -0.170155 760 0.000679348 0.00848928 0.000832305 2.13902 
1.36014 -1.11402 -1.11402 0.444876 -0.387611 -0.387611 196 0.000679348 0.0163298 0.00206833 1.57081 
1.33366 -1.04392 -0.360429 0.377292 -0.288515 -0.130878 616 0.000679348 0.0177446 0.0031053 1.38614 
1.73576 -0.330893 -0.330893 0.522643 -0.147677 -0.147678 658 0.000679348 0.0144024 0.00245626 1.49097 
1.33366 -0.360429 -1.04391 0.37729 -0.130877 -0.288514 232 0.000679348 0.0177449 0.00310536 1.38615 
2.31952 -0.578414 -0.578414 0.934155 -0.192827 -0.192827 336 0.000679348 0.00883467 0.000820806 2.1459 
2.31952 -0.578414 0.578414 0.934155 -0.192827 0.192827 1084 0.000679348 0.00883467 0.000820806 2.1459 
1.33366 -0.360429 1.04391 0.37729 -0.130877 0.288514 1240 0.000679348 0.0177449 0.00310536 1.38615 
1.73576 -0.330893 0.330893 0.522643 -0.147677 0.147678 814 0.000679348 0.0144024 0.00245626 1.49097 
1.33366 -1.04392 0.360429 0.377292 -0.288515 0.130878 772 0.000679348 0.0177446 0.0031053 1.38614 
1.36014 -1.11402 1.11402 0.444876 -0.387611 0.387611 1204 0.000679348 0.0163298 0.00206833 1.57081 
1.77644 -1.77644 0.308222 0.713324 -0.713325 0.170155 604 0.000679348 0.00848928 0.000832305 2.13902 
1.0439 -1.33366 0.360429 0.288508 -0.377292 0.130876 750 0.000679348 0.0177452 0.00310545 1.38614 
1.11402 -1.36014 1.11402 0.387611 -0.444876 0.387611 1194 0.000679348 0.0163298 0.00206833 1.57081 
0.360429 -1.33366 1.0439 0.130876 -0.377292 0.288508 1184 0.000679348 0.0177452 0.00310545 1.38614 
0.578417 -2.31952 0.578417 0.192829 -0.934153 0.192829 1049 0.000679348 0.00883502 0.000820855 2.14585 
0.330902 -1.73582 0.330902 0.147687 -0.522687 0.147687 740 0.000679348 0.0144026 0.00245631 1.49096 
0.222874 -1.07387 0.372015 -0.00367011 -0.0176383 0.0234509 1042 0.000679348 0.0471577 0.0103418 0.922966 
0.372015 -1.07387 0.222874 0.0234509 -0.0176383 -0.00367011 742 0.000679348 0.0471577 0.0103418 0.922966 
0.321361 -0.599154 0.0481441 -0.146608 0.253992 -0.0650274 904 0.000679348 0.139803 0.0773546 0.473161 
0.0481441 -0.599154 0.321361 -0.0650274 0.253992 -0.146608 1185 0.000679348 0.139803 0.0773546 0.473161 
0.144543 -0.526791 0.110354 -0.125236 0.385059 -0.0956464 741 0.000679348 0.270118 0.181718 0.353111 
0.110354 -0.526791 0.144543 -0.0956464 0.385059 -0.125236 895 0.000679348 0.270118 0.181718 0.353111 
0.017769 -0.384512 0.205766 0.0360133 0.0658556 -0.0551035 1190 0.000679348 0.427398 0.503259 0.252719 
0.171711 -0.373535 0.163008 -0.0855198 0.0439621 -0.00283674 903 0.000679348 0.402945 0.492677 0.255804 
0.163008 -0.373535 0.171711 -0.00283674 0.0439621 -0.0855198 1048 0.000679348 0.402945 0.492677 0.255804 
0.205766 -0.384512 0.017769 -0.0551035 0.0658556 0.0360133 603 0.000679348 0.427398 0.503259 0.252719 
0.140559 -0.299138 0.0710994 -0.007901 0.0251698 0.00208996 749 0.000679348 0.569734 1.13771 0.19158 
0.0826425 -0.370293 0.00234999 -0.0528261 -0.0306866 0.308301 748 0.000679348 0.44225 0.807557 0.217027 
0.0710994 -0.299138 0.140559 0.00208996 0.0251698 -0.007901 1047 0.000679348 0.569734 1.13771 0.19158 
0.00234999 -0.370293 0.0826425 0.308301 -0.0306866 -0.0528261 901 0.000679348 0.44225 0.807557 0.217027 
0.0288744 -0.276217 0.0288744 -0.00838847 -0.00913792 -0.00838847 747 0.000679348 0.688621 1.85861 0.164233 
0.069565 -0.248152 0.0745452 -0.147882 -0.0297013 0.0913082 912 0.000679348 0.748853 2.08007 0.157365 
0.0745452 -0.248152 0.069565 0.0913082 -0.0297013 -0.147882 1057 0.000679348 0.748853 2.08007 0.157365 
0.0899173 -0.1983 0.00156579 -0.0106933 0.0121588 0.00904191 757 0.000679348 0.78494 3.30639 0.13536 
0.100589 -0.169515 0.103189 0.0891334 0.0316161 -0.22223 923 0.000679348 0.76908 3.13968 0.137359 
0.103189 -0.169515 0.100589 -0.22223 0.0316161 0.0891334 1068 0.000679348 0.76908 3.13968 0.137359 
0.00156579 -0.1983 0.0899173 0.00904191 0.0121588 -0.0106933 910 0.000679348 0.78494 3.30639 0.13536 
0.055041 -0.157581 0.055041 -0.0353469 0.019295 -0.0353469 911 0.000679348 1.10265 4.89141 0.118946 
0.0543995 -0.157035 0.0543995 -0.044489 0.0010249 -0.044489 922 0.000679348 0.845511 4.9447 0.118085 
0.0191191 -0.190883 0.0191191 -0.012925 0.000514811 -0.012925 756 0.000679348 0.822606 4.23973 0.124675 
0.0165017 -0.123181 0.0165017 -0.0125064 0.0343862 -0.0125064 767 0.000679348 0.861179 8.43607 0.0987926 
0.0192561 -0.077176 0.0535016 -0.00349825 -0.0194771 -0.0087773 933 0.000679348 0.865847 12.5234 0.0865164 
0.038315 -0.0950625 0.038315 0.0128187 0.0215446 0.0128187 934 0.000679348 0.905497 10.2764 0.0920459 
0.0535016 -0.077176 0.0192561 -0.0087773 -0.0194771 -0.00349825 781 0.000679348 0.865847 12.5234 0.0865164 
0.0135992 -0.0724388 0.0135992 0.000264551 0.0328807 0.000264551 780 0.000679348 0.836071 16.9281 0.0785787 
0.0103653 -0.0343152 0.0103653 -0.00131528 0.0306294 -0.00131528 794 0.000679348 0.720992 31.3663 0.0637628 
0.0146662 -0.00181489 0.0146662 -0.0022274 -0.206511 -0.0022274 808 0.000679348 0.513015 39.3797 0.0591803 
0.0410604 -0.01853 0.0115151 0.00158089 -0.0208152 -0.012389 809 0.000679348 0.651855 27.2299 0.0670843 
0.0414553 -0.0411673 0.0161953 0.0208271 -0.0088064 0.0144681 795 0.000679348 0.796299 21.2785 0.0726224 
0.0496645 -0.0503187 0.0496645 -0.00550889 0.00247488 -0.00550889 947 0.000679348 0.796282 14.2109 0.0824505 
0.0415677 -0.0113735 0.0415677 0.00556734 0.0378132 0.00556734 961 0.000679348 0.804662 21.6093 0.0722885 
0.0115151 -0.01853 0.0410604 -0.012389 -0.0208152 0.00158089 960 0.000679348 0.651855 27.2299 0.0670843 
0.0161953 -0.0411673 0.0414553 0.0144681 -0.0088064 0.0208271 946 0.000679348 0.796299 21.2785 0.0726224 
0.0182672 -0.0529348 0.0780476 -0.00975272 0.0142816 0.0270817 1091 0.000679348 0.867877 12.5712 0.0864184 
0.0168138 -0.00988251 0.0753148 0.0276157 0.039446 -0.0148932 1104 0.000679348 0.831932 16.7952 0.0787918 
0.0557944 -0.0213164 0.0775921 0.00899431 -0.0151241 0.0205437 1105 0.000679348 0.859274 12.3898 0.0868271 
0.0379817 -0.0395055 0.0949687 0.00659774 -0.0207957 -0.0205267 1092 0.000679348 0.909448 10.3533 0.091802 
0.0158482 -0.0173666 0.125071 -0.0152279 0.00744992 -0.0206509 1235 0.000679348 0.854843 8.34353 0.0991339 
-0.000247247 -0.074877 0.12534 -0.0605279 0.00221941 -0.00514515 1223 0.000679348 0.883001 6.72268 0.106002 
-0.000258587 -0.124751 0.0741562 -0.0607243 0.00883814 -0.00502416 921 0.000679348 0.882714 6.71904 0.105998 
0.0515374 -0.0958355 0.0958476 0.00412759 0.00296972 -0.00441211 1080 0.000679348 0.948646 6.81278 0.106371 
0.050842 -0.0950679 0.095048 -0.00131188 0.00967608 -0.0123543 1079 0.000679348 0.86133 6.94155 0.105536 
0.0364064 -0.142441 0.142504 -0.0187581 -0.115249 -0.16182 1067 0.000679348 0.764114 3.66816 0.129521 
0.0363949 -0.142104 0.142842 -0.0136187 0.163121 0.118394 1211 0.000679348 0.763752 3.66826 0.129519 
0.108705 -0.108408 0.108705 0.000133091 0.000759275 0.000133091 1081 0.000679348 0.853424 4.31449 0.122782 
0.142762 -0.0352339 0.142421 0.117698 0.0239565 -0.160681 1107 0.000679348 0.768741 3.70339 0.129127 
0.142421 -0.0352339 0.142762 -0.160681 0.0239565 0.117698 1237 0.000679348 0.768741 3.70339 0.129127 
0.072509 0.000255432 0.125455 -0.0135993 0.0604167 -0.0089429 1236 0.000679348 0.88755 6.77496 0.10572 
0.0971859 -0.0505702 0.0971859 -0.023361 0.0224603 -0.023361 1093 0.000679348 0.941592 6.76052 0.10653 
0.0965967 -0.050039 0.0965967 0.0237766 -0.023005 0.0237766 1106 0.000679348 0.851847 6.85879 0.105888 
0.125455 0.000255432 0.072509 -0.0089429 0.0604167 -0.0135993 963 0.000679348 0.88755 6.77496 0.10572 
0.0775921 -0.0213164 0.0557944 0.0205437 -0.0151241 0.00899431 962 0.000679348 0.859274 12.3898 0.0868271 
0.0949687 -0.0395055 0.0379817 -0.0205267 -0.0207957 0.00659774 948 0.000679348 0.909448 10.3533 0.091802 
0.0780476 -0.0529348 0.0182672 0.0270817 0.0142816 -0.00975272 796 0.000679348 0.867877 12.5712 0.0864184 
0.0753148 -0.00988251 0.0168138 -0.0148932 0.039446 0.0276157 810 0.000679348 0.831932 16.7952 0.0787918 
0.125071 -0.0173666 0.0158482 -0.0206509 0.00744992 -0.0152279 811 0.000679348 0.854843 8.34353 0.0991339 
0.12534 -0.074877 -0.000247247 -0.00514515 0.00221941 -0.0605279 797 0.000679348 0.883001 6.72268 0.106002 
0.0958476 -0.0958355 0.0515374 -0.00441211 0.00296972 0.00412759 935 0.000679348 0.948646 6.81278 0.106371 
0.095048 -0.0950679 0.050842 -0.0123543 0.00967608 -0.00131188 782 0.000679348 0.86133 6.94155 0.105536 
0.142842 -0.142104 0.0363949 0.118394 0.163121 -0.0136187 783 0.000679348 0.763752 3.66826 0.129519 
0.142504 -0.142441 0.0364064 -0.16182 -0.115249 -0.0187581 769 0.000679348 0.764114 3.66816 0.129521 
0.0741562 -0.124751 -0.000258587 -0.00502416 0.00883814 -0.0607243 768 0.000679348 0.882714 6.71904 0.105998 
0.199001 -0.0893907 0.00151634 -0.0109022 0.0151307 0.0109284 798 0.000679348 0.787268 3.31991 0.135211 
0.192493 -0.0192168 0.0187214 0.00407999 0.0139198 -0.0116031 812 0.000679348 0.817181 4.20056 0.12505 
0.156793 -0.0553097 0.0548369 -0.00325394 0.0446423 -0.0424631 949 0.000679348 0.847001 4.95497 0.118025 
0.157321 -0.0559658 0.0554838 -0.0195342 0.0299164 -0.0285179 950 0.000679348 1.10412 4.90249 0.118872 
0.198706 -0.00151257 0.08866 -0.0111344 -0.0106909 -0.0151642 964 0.000679348 0.788584 3.32833 0.135051 
0.170547 -0.100589 0.105069 -0.0309935 0.216968 0.0976999 936 0.000679348 0.762441 3.1048 0.137737 
0.17052 -0.103444 0.10219 -0.0350921 -0.0982761 -0.222306 1094 0.000679348 0.76229 3.10538 0.137751 
0.246305 -0.0684091 0.0744262 0.0225542 0.0181131 -0.0389973 1095 0.000679348 0.758544 2.11985 0.156435 
0.281541 -0.0282774 0.027157 0.0172602 0.00230722 -0.0110655 813 0.000679348 0.671252 1.79283 0.166173 
0.24633 -0.0746956 0.068251 0.0224806 0.0409432 -0.0149678 937 0.000679348 0.758581 2.11961 0.15644 
0.228828 -0.155232 0.00439746 0.0019307 0.0592272 0.0571412 628 0.000679348 0.657868 1.99169 0.160003 
0.250908 -0.251993 0.00308672 -0.0772521 0.07658 -0.12182 770 0.000679348 0.490278 1.06902 0.197304 
0.154558 -0.229512 0.00240296 -0.0592057 -0.00384247 -0.17009 758 0.000679348 0.65461 1.97208 0.160226 
0.185439 -0.185001 0.0733477 -0.0376065 0.0366645 -0.0669108 924 0.000679348 0.696925 1.87878 0.162279 
0.185423 -0.285318 0.0774273 -0.0285556 0.0381059 0.00897255 913 0.000679348 0.569084 1.05799 0.197203 
0.257947 -0.259084 0.122537 -0.104946 0.0970104 -0.00954445 1070 0.000679348 0.437612 0.765388 0.219415 
0.284344 -0.184597 0.0768572 -0.0381847 0.0278665 0.00663673 925 0.000679348 0.574194 1.07684 0.196069 
0.225579 -0.148653 0.148429 -0.131597 0.0578489 -0.0566917 951 0.000679348 0.646225 1.49969 0.176391 
0.147471 -0.218947 0.147471 -0.0207214 -0.12959 -0.0207214 902 0.000679348 0.669581 1.57342 0.17246 
0.147176 -0.214851 0.147176 -0.0837936 0.324412 -0.0837936 1069 0.000679348 0.583202 1.62864 0.171824 
0.216041 -0.146028 0.145989 -0.0521932 0.0581856 -0.0566518 1082 0.000679348 0.584606 1.64181 0.171115 
0.145989 -0.146028 0.216041 -0.0566518 0.0581856 -0.0521932 1213 0.000679348 0.584606 1.64181 0.171115 
0.148429 -0.148653 0.225579 -0.0566917 0.0578489 -0.131597 1408 0.000679348 0.646225 1.49969 0.176391 
0.221681 -0.222331 0.28007 -0.00177642 -0.00490054 -0.00620783 1322 0.000679348 0.433415 0.610843 0.2363 
0.223958 -0.274767 0.223958 0.00580252 0.0285039 0.00580252 1058 0.000679348 0.435338 0.614756 0.235978 
0.28007 -0.222331 0.221681 -0.00620783 -0.00490054 -0.00177642 1083 0.000679348 0.433415 0.610843 0.2363 
0.258945 -0.122846 0.258945 -0.100489 0.00908436 -0.100489 1214 0.000679348 0.437912 0.767845 0.21941 
0.251063 -0.00352645 0.251063 -0.0740414 -0.12904 -0.0740414 1250 0.000679348 0.49117 1.07014 0.197129 
0.228984 -0.00239609 0.154261 0.00311334 0.135829 -0.0604457 1108 0.000679348 0.659644 1.99634 0.160595 
0.284244 -0.0768994 0.184448 -0.0411442 -0.00403926 -0.0299983 1227 0.000679348 0.575144 1.07884 0.19593 
0.185968 -0.0738815 0.185968 -0.0425266 0.0651149 -0.0425266 1226 0.000679348 0.694994 1.86939 0.162392 
0.154261 -0.00239609 0.228984 -0.0604457 0.135829 0.00311334 1342 0.000679348 0.659644 1.99634 0.160595 
0.184448 -0.0768994 0.284244 -0.0299983 -0.00403926 -0.0411442 1333 0.000679348 0.575144 1.07884 0.19593 
0.0744262 -0.0684091 0.246305 -0.0389973 0.0181131 0.0225542 1332 0.000679348 0.758544 2.11985 0.156435 
0.08866 -0.00151257 0.198706 -0.0151642 -0.0106909 -0.0111344 1341 0.000679348 0.788584 3.32833 0.135051 
0.10219 -0.103444 0.17052 -0.222306 -0.0982761 -0.0350921 1225 0.000679348 0.76229 3.10538 0.137751 
0.105069 -0.100589 0.170547 0.0976999 0.216968 -0.0309935 1212 0.000679348 0.762441 3.1048 0.137737 
0.00151634 -0.0893907 0.199001 0.0109284 0.0151307 -0.0109022 1330 0.000679348 0.787268 3.31991 0.135211 
0.0554838 -0.0559658 0.157321 -0.0285179 0.0299164 -0.0195342 1331 0.000679348 1.10412 4.90249 0.118872 
0.0548369 -0.0553097 0.156793 -0.0424631 0.0446423 -0.00325394 1224 0.000679348 0.847001 4.95497 0.118025 
0.0187214 -0.0192168 0.192493 -0.0116031 0.0139198 0.00407999 1340 0.000679348 0.817181 4.20056 0.12505 
0.027157 -0.0282774 0.281541 -0.0110655 0.00230722 0.0172602 1415 0.000679348 0.671252 1.79283 0.166173 
0.068251 -0.0746956 0.24633 -0.0149678 0.0409432 0.0224806 1321 0.000679348 0.758581 2.11961 0.15644 
0.00439746 -0.155232 0.228828 0.0571412 0.0592272 0.0019307 1319 0.000679348 0.657868 1.99169 0.160003 
0.0733477 -0.185001 0.185439 -0.0669108 0.0366645 -0.0376065 1201 0.000679348 0.696925 1.87878 0.162279 
0.0768572 -0.184597 0.284344 0.00663673 0.0278665 -0.0381847 1312 0.000679348 0.574194 1.07684 0.196069 
0.122537 -0.259084 0.257947 -0.00954445 0.0970104 -0.104946 1202 0.000679348 0.437612 0.765388 0.219415 
0.0774273 -0.285318 0.185423 0.00897255 0.0381059 -0.0285556 1192 0.000679348 0.569084 1.05799 0.197203 
0.00240296 -0.229512 0.154558 -0.17009 -0.00384247 -0.0592057 1056 0.000679348 0.65461 1.97208 0.160226 
0.00308672 -0.251993 0.250908 -0.12182 0.07658 -0.0772521 1200 0.000679348 0.490278 1.06902 0.197304 
0.144183 -0.195005 0.368983 -0.0267065 0.0406684 -0.0593741 1409 0.000679348 0.395728 0.488007 0.254719 
0.0173184 -0.201197 0.385159 0.0340731 0.0851028 -0.0641433 1310 0.000679348 0.429982 0.511849 0.251937 
0.0653565 -0.139495 0.29995 -0.0237029 0.0215826 -0.0199019 1399 0.000679348 0.575191 1.15492 0.190722 
0.042489 -0.0790246 0.372365 0.05315 0.088773 0.053162 1407 0.000679348 0.427873 0.767709 0.21988 
0.0780468 -0.0348636 0.371058 -0.103062 -0.0413956 0.054968 1416 0.000679348 0.436861 0.794007 0.217503 
0.140355 -0.0671344 0.299085 -0.0111806 0.0140223 -0.032219 1417 0.000679348 0.575686 1.15691 0.190645 
0.202338 -0.0174406 0.385655 -0.073791 -0.0350949 -0.0644239 1353 0.000679348 0.42853 0.50901 0.252402 
0.194265 -0.144839 0.369287 -0.0415434 0.0265294 -0.0594516 1400 0.000679348 0.395316 0.487062 0.254842 
0.115302 -0.140084 0.525474 -0.0685636 0.145896 -0.393093 1453 0.000679348 0.271867 0.183626 0.351556 
0.140034 -0.115293 0.525452 -0.146245 0.0683199 -0.393097 1459 0.000679348 0.271998 0.183772 0.351483 
0.0839119 -0.334783 0.332975 -0.185072 0.156858 -0.162011 1305 0.000679348 0.42751 0.348085 0.284225 
0.195393 -0.378292 0.363041 -0.206146 0.176125 -0.347608 1323 0.000679348 0.258804 0.203218 0.342752 
0.195676 -0.363187 0.378073 -0.201166 0.345725 -0.179636 1059 0.000679348 0.259625 0.203178 0.342773 
0.318434 -0.318474 0.526592 -0.0827486 0.0820748 -0.253624 1454 0.000679348 0.1465 0.0746072 0.478352 
0.31858 -0.526691 0.31858 -0.0820338 0.253826 -0.0820338 896 0.000679348 0.146378 0.0745536 0.478509 
0.526592 -0.318474 0.318434 -0.253624 0.0820748 -0.0827486 952 0.000679348 0.1465 0.0746072 0.478352 
0.363507 -0.196134 0.378419 -0.346224 0.199403 -0.173497 1071 0.000679348 0.2596 0.203307 0.343001 
0.378419 -0.196134 0.363507 -0.173497 0.199403 -0.346224 1313 0.000679348 0.2596 0.203307 0.343001 
0.334669 -0.0835479 0.334669 -0.158738 0.191395 -0.158738 1334 0.000679348 0.424463 0.34634 0.28529 
0.385655 -0.0174406 0.202338 -0.0644239 -0.0350949 -0.073791 1251 0.000679348 0.42853 0.50901 0.252402 
0.369287 -0.144839 0.194265 -0.0594516 0.0265294 -0.0415434 938 0.000679348 0.395316 0.487062 0.254842 
0.368983 -0.195005 0.144183 -0.0593741 0.0406684 -0.0267065 1096 0.000679348 0.395728 0.488007 0.254719 
0.385159 -0.201197 0.0173184 -0.0641433 0.0851028 0.0340731 615 0.000679348 0.429982 0.511849 0.251937 
0.29995 -0.139495 0.0653565 -0.0199019 0.0215826 -0.0237029 785 0.000679348 0.575191 1.15492 0.190722 
0.299085 -0.0671344 0.140355 -0.032219 0.0140223 -0.0111806 1109 0.000679348 0.575686 1.15691 0.190645 
0.371058 -0.0348636 0.0780468 0.054968 -0.0413956 -0.103062 965 0.000679348 0.436861 0.794007 0.217503 
0.372365 -0.0790246 0.042489 0.053162 0.088773 0.05315 799 0.000679348 0.427873 0.767709 0.21988 
0.525452 -0.115293 0.140034 -0.393097 0.0683199 -0.146245 966 0.000679348 0.271998 0.183772 0.351483 
0.525474 -0.140084 0.115302 -0.393093 0.145896 -0.0685636 800 0.000679348 0.271867 0.183626 0.351556 
0.332975 -0.334783 0.0839119 -0.162011 0.156858 -0.185072 914 0.000679348 0.42751 0.348085 0.284225 
0.378073 -0.363187 0.195676 -0.179636 0.345725 -0.201166 1193 0.000679348 0.259625 0.203178 0.342773 
0.363041 -0.378292 0.195393 -0.347608 0.176125 -0.206146 1215 0.000679348 0.258804 0.203218 0.342752 
0.5992 -0.321086 0.0481819 -0.254758 0.148134 -0.0655908 926 0.000679348 0.139153 0.0770366 0.473783 
0.599214 -0.0481516 0.32108 -0.254253 0.0657102 -0.148113 1228 0.000679348 0.139387 0.0772204 0.473392 
1.07386 -0.222872 0.372053 0.0176053 0.00367321 0.0234744 1110 0.000679348 0.0471335 0.0103339 0.923208 
1.07386 -0.372049 0.222877 0.0176133 -0.0234676 -0.00366409 786 0.000679348 0.0471288 0.0103324 0.923251 
0.683409 -0.683415 0.11558 -0.130326 0.130341 0.0969136 312 0.000679348 0.0610446 0.0178452 0.772142 
0.627953 -1.02844 0.371278 0.0701526 -0.106904 0.0454062 1050 0.000679348 0.0426917 0.00827738 0.995419 
1.02843 -0.627951 0.371278 0.106889 -0.0701332 0.0454053 1072 0.000679348 0.0426822 0.0082746 0.995542 
0.721556 -0.721552 0.721556 0.0514991 -0.0514907 0.0514991 1203 0.000679348 0.0301203 0.00783225 1.01359 
1.02842 -0.371278 0.627952 0.10688 -0.0454018 0.0701367 1216 0.000679348 0.0426863 0.00827581 0.995491 
0.683399 -0.115601 0.683399 -0.130368 -0.0969415 -0.130368 1374 0.000679348 0.0610567 0.0178515 0.77206 
0.627952 -0.371278 1.02842 0.0701367 -0.0454018 0.10688 1402 0.000679348 0.0426863 0.00827581 0.995491 
0.372053 -0.222872 1.07386 0.0234744 0.00367321 0.0176053 1460 0.000679348 0.0471335 0.0103339 0.923208 
0.32108 -0.0481516 0.599214 -0.148113 0.0657102 -0.254253 1410 0.000679348 0.139387 0.0772204 0.473392 
0.0481819 -0.321086 0.5992 -0.0655908 0.148134 -0.254758 1393 0.000679348 0.139153 0.0770366 0.473783 
0.222877 -0.372049 1.07386 -0.00366409 -0.0234676 0.0176133 1450 0.000679348 0.0471288 0.0103324 0.923251 
0.11558 -0.683415 0.683409 0.0969136 0.130341 -0.130326 1301 0.000679348 0.0610446 0.0178452 0.772142 
0.371278 -0.627951 1.02843 0.0454053 -0.0701332 0.106889 1394 0.000679348 0.0426822 0.0082746 0.995542 
0.371278 -1.02844 0.627953 0.0454062 -0.106904 0.0701526 1186 0.000679348 0.0426917 0.00827738 0.995419 
0.360429 -1.04392 1.33366 0.130878 -0.288515 0.377292 1392 0.000679348 0.0177446 0.0031053 1.38614 
0.330893 -0.330893 1.73576 0.147678 -0.147677 0.522643 1458 0.000679348 0.0144024 0.00245626 1.49097 
